index,label,tweet
3745,0,Vacations...re:Imagined...re:Engineered...re:Born @TripSifu...coming soon. Signup to gain access to our beta. http://t.co/0N7BRXRkcd
143,1,"how is it possible that somebody so interesting is also so, so, so boring? #irony #what"
2333,1,"@YodelOnline Hi! I have just received a photo of my dear parcel from China, amazing he is travelling around the world!! "
206,0,http://t.co/ZcHdGJZrhQ What Day is the Sabbath? #follow #Jesus #Christ #FBC #FBCJAX http://t.co/QhJfErumW1
3578,0,@beezageeza I'm smarter than most people who lie to me. I have fun picking the holes in their stories.
2587,1,"@AlexPanchenko2 oh brother, the bar for journalism is very high these days  @Henry_Langston why do you follow such retards?"
3584,0,I guess we're getting timed on who we can spend time with.
19,1,@YankeesWFAN @Ken_Rosenthal trading a SP for a defense-only SS? Brilliant trade. 
2359,0, long to wait till released CO2 turns up temperature - http://t.co/UFD9oCLFM3 http://t.co/puzJgw2LuE
2561,1,Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha 
2112,1,"I love dating shows ! My favourite is Strictly come dancing, so good when it works out for them ! "
247,0,@PdpNigeria#it shows you that APC is a free and fair party#run by intellectuals#and this is what we call democracy dictatorship#
254,1,Being a light sleeper is the best. #not
2607,1,WOW !!! Really ??? Homework in the weekends?!  #talkingabout #theteachers😡😡
115,1,Incidentally the foreword for movie #BhopalAPrayerForRain is by Subroto Roy Sahara - saying - justice delayed is justice denied. #Irony
1784,0,@the_angry_ranga @UberFacts For the masses. I love it.
680,1,@TNADixie @IMPACTWRESTLING @DestAmerica Fuck yeah! 600 more viewers! 
16,1,crushes are great until you realize they'll never be interested in you.| :p
447,0,"#SMILES when there is #MONEY|#SCOWLS when there is #NOT|#RECOGNITION when there is #MONEY|#IGNORANCE when there is #NOT|????? ??????????|""'??#GOD$??"""
1628,1,Times my trip home perfectly  #drenched #sydney #storm #wet http://t.co/2OxuJk3uJb
3761,0,@nadhirxx well what can I say 👤
2343,0,@MikeReiss fading the public doesn't just apply to gambling. Do the exact opposite of @MatthewBerryTMR and you're in good shape.
3672,1,Tomorrow will be a great day...
1790,1,@Sanisanko Sig-ni-fi-cant witter 
199,1,"@michelledean @AVAETC not playing out in the provinces like, oh, Mississippi. "
770,1,Hearing gun shots when I first wake up makes me feel like I'm in Compton. What a wonderful way to wake up. ? #sarcasm #imscared
2353,1,Me when I think I can do a cartwheel!  http://t.co/pXuszu6upn
151,1,So there used to be a crossfit place here.... #irony #pizzawins http://t.co/9BDkxT9GFJ
1426,1,Taking a final then going straight to work. I'm just peachy about it. 
320,1,You know it's going to be a great day when you're Garmin resets itself and you spill some cinnamon down yourself  #slowclap
1170,1,Just snap chatting my sister a few times.. #shelovesitwhenIsendthatmany  http://t.co/x1b1DppHFx
2897,1,I love how sometimes I am skipped over so the greeting replies are just towards Odin but not me. 
1551,0,@dariusporter68 Ohhhh yeaah the girl from your favorite couple wants me to come hang with her lol BRUH wtf is this lol 
2875,0,@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.
1058,0,No. Its actually not Friday. Today we proudly present ☆ Sunday~!☆ So... GO ENJOY YOUR SUNDAY.
3595,1,"@nostromonavis @RamziNasir @StanleyCohenLaw You are kidding, right?  #poortaste"
655,1,"Lots of people tweeting pictures from their cars of their snowy commutes to work, whilst saying ""stay safe"" Oh, the #irony!"
1055,0,@TheReal_HsK bruhh I just saw a license plate that had the letters FDB 😂
1967,1,"Dad and step mom bitching at each other, now it's Christmas 😊🎄😤  #ugh"
155,0,@nfullers98 its a week joke I have with Jessica and my niece🙌
2868,0,What normal people see vs. what I see @HaleyDinkel http://t.co/1TY3hEMkW1
3069,1,@y_al_yahya Doubt I was the first to block you. But you pretend good.  @Brainman365 @Waypoint5 @alcoolafiction @AtheistQ @Atheist_Eh
254,1,@eXoAnnihilator @roIIerCosta @KSIOlajidebt tells someone to spell correctly while completely fucking up his tweet 
3760,0,"Velvet And Rhinestones Babydoll|Size:Medium and Large|Comes with softly padded under wired shelf cups,... http://t.co/LSPWyoHrT6"
2828,0,@FunnyIines: DONT SAY ANYTHING JUST RT https://t.co/UOIlyHPt6G @MikeyOrosz
1171,0,Lagopodous - Like a rabbit's foot!!|Not so easy to drop into conversation but you never know.
1384,1,Ppl make blanket statements about a whole race as a defense that they are sick of hearing about race 
742,1,The thirstiest of thirst buckets calling other people thirsty ?? #irony
525,0,https://t.co/13AvCYdxs6|Shop now  in the MALLS! TAKE YEARS OFF YOUR SKIN! SEACRET Minerals from the Dead Sea!!!  https://t.co/MIF1TIkZNa
1752,0,find ONE local PD that reported an 80% drop @RBRNetwork1 @TheOldBreed1775 @Dolphin__Man @Joseph_WarrenDR @jus1314tin @CoutoPanda
1847,0,"#Kaley Cuoco-Sweeting #apologises #for #saying she's  #a #feminist: Kaley Cuoco-Sweeting, pictured with her... http://t.co/6ZAn7uxtKp"
107,1,The most exciting way to start a Friday: a presentation on structurally deficient bridges. #sarcasm #lobbyinglife
1502,1, how half of the world is suffering from obesity and the other half is dying of famine!!!!!
551,1,Not everyone's really for you no matter how long you knew them . And not everyone's a bad person just because it's been a short time. #irony
2747,1,"It's so exciting to see snapchats of everybody's Christmas dinner, wow. "
2681,1,So far today is going AWESOME.  #fuckoff
923,0,The #AdvancedWarfare campaign was only 6 hours -_-|PS: It's still better than BF4's campaign tho (that I didn't finish) :p
2546,1,Girls who put their area code in their instagram about me...so clever!  #stupidsauce #mymomcoulddobetter
1174,0,##to#our#countries#special#dedication#to#ma#Syrian#friends#you're#alone#instalisten#by#heart#voice# http://t.co/jOHtHVBKOw
935,0,@ChancelleM have you heard back yet?!
2162,1,Well today has just started off great. 
917,1,"Rolls-Royce, as envisioned by the wonderful people at Mansory #rollsroyce #purple #customcar  http://t.co/gbK733wrZ3"
3104,0,Drinking an 925 IPA by @bdbrewingco @ Ground Control -- http://t.co/hEkaYsbQRI #photo
3167,0,@InstinctFitness that's 4 steps. But I can dig it.
886,0,"its not that so much as his lies and deceit, @TimOwensby @RBRNetwork1 @TheOldBreed1775 @real_smart_guy3 @DFW_AlertsCTC"
1161,1,one essay submitted now to start the next one :') #thirdyearlife #loveit 
2902,1,Too bad her cube doesn't have a door. - @NickEppley ||#bestcoworkersever  @AndyHawbaker
2598,0,"If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @Daniel_1stLt"
67,1,Produce Mobile Apps #not http://t.co/3OV57ZhqcH http://t.co/wX1DbI8W9M
1651,0,@UGpk when dad calls me by this name 😏 we often go into a fight .. You want a fight ? 😏
2571,1,Bruh. I just realized I'm wearing her shirt. The chick who dumped me. Lmfao 
90,0,2014 can't end fast enough! Stupid dead battery.
663,1,Sitting in this hall is fun!!😒 
1238,1,@ the hospital for a new allergy test... Love it. 
3241,1,"Gotta love when you shake someone's hand and they shiver... It's official, I have death hands and it is now winter! #coldhandswarmheart "
575,0,"@blissfulbrann holy fuck, those lyrics fit so good to the movie Interstellar! #chills #freakyfriday"
2878,1,@dawnlawsonaz Here's a list. Lots of great choices to help #Coyotes win a cup next year.  http://t.co/iERZ24GyWS
639,1,"My teacher just gave me an ""I feel sorry for you look"" I must look really adorable... "
778,1,So restaurants that thrive on the social nature of eating believe that mothers should only breastfeed in private? #irony
3834,0,Only thing missing now is a session at the gym... Want to do every body part though and CV!  #possible
3501,1,Perfect way to start off my morning 
573,0,Finished the year strong with a good bike workout! Missed a lot this year resting my shoulder--hoping for better in 2015. Happy new year.
2644,1,"Most Hindus depend on the 'western' researchers,who explain to them what's written in Hindu scriptures!;-) @rupasubramanya #FacePalm "
2317,1,"From our upstairs neighbors deciding to do a load of laundry at 12am, to the 1:30am freight train, falling asleep is working out great! "
308,1,i'm so funny 
1677,1,Shawn still hasn't follow me....and I'm okay with it 
624,0,"I'm okay with snow, but sleet #howaboutno|😱"
1493,1,Welcome to twitter @orafa2 myself n @SlimDandyMUFC r at ur service as ur twitter coaches 
330,0,The #Congressional #report on #torture #confirms that #AlQaeda was #not #involved in the #attacks of #September 11|http://t.co/GNBabcXR25
740,0,"i.e. cutting gov't spending, as Harper has done w/ public sector jobs, injures the economy & multiplier effect of those jobs #cdnpoli 2/2"
226,1,Yay I love being awake at 5 in the morning 😀🔫 
2421,0,"It is so much easier for me to write how I'm feeling than to actually speak it, I get nervous and stumble on my words if it's on my heart."
563,0,@holyroodmandy @jimmurphymp @scottishlabour problem solved no more reading out at FMQ what someone at WM wrote #irony
2335,1,@Shadoya_osman and he can't find himself a pair that would fit  🙈🙊🙊😂
66,0,Bmw i8 sexy az hell but too slow for the dinero 12.4 in the quarter mile slow #fan of the design feeling the... http://t.co/DELfxN0BpI
84,0,GET AHT A TAHN!|The Made in PGH Gift Guide https://t.co/ziTWyuzN6a via @getfitpgh
3423,0,"You missed it @cindybm2, I just watched #GoT the rains of castamere, Rob Stark and his entourage all die :-("
1599,0,@AuntFlo_28 a day or two after.
359,0,"This is what  looks like, right? http://t.co/WdwI96OWwI"
884,0,@burninggoats no doubt. And we wonder why Xmas makes ppl crazy?!
918,1,IT'S DEFINITELY NOT FRIDAY. THE REASON IS: It's Tuesday~! Yesterday it was Monday so why should it be Friday. 
1404,0,I'd rather you know and be upset than hide it for you to only question things later
2043,0,Simply having a wonderful christmas time :D
2515,1,: When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels. #Statuesque=#Skinny #Look
1434,1,Girls who dip>>> 
2011,0,What do you call a Chinese millionaire?
3196,0,@MCF72 I thought it funny ;p
361,1,@HayekandHockey Yeah someone with Hayek and hockey in their name calling someone racist #irony @Txrebel05
2980,1,"Facing Health Crises, India Slashes Healthcare http://t.co/StayhEk5O1 #GoodGovernance  #NaMo #GoGo #BureDin"
526,1,so glad I came to work at 7:30am for all the customers that are here!!!!!! #not #itsdead
3248,0,@JakePlank24 do you not work at the dirty bird no more?
2882,0,@alyssaanicoleL this Friday  lit
2482,0,@iwannawant2 @billisFPS yeah this happens to me every time I want to like a video :(
1164,1,Up all night 2 nights in a row. My job is fun  #nightauditadventures #resortjobprobs #fb
2300,1,"@JohnCena @VinceMcMahon @steveaustinBSR hope you have more ambition john, cause no one else seems too. "
3256,1,@TonyGrossi there is no way you could mean that. no track record whatsoever 
1,1,Sweet United Nations video. Just in time for Christmas. #imagine #NoReligion  http://t.co/fej2v3OUBR
1977,0,@LitaMacWolfZERO as far as what? A room?
3184,1,Illinois just made it illegal to film cops? I guess that's a step in the right direction.  #wtf
1127,1,I love when I'm taken as a joke...makes me feel so good about myself! 
2732,1,My christmas gift... i have sweetest friends :) #blessed  http://t.co/FR5fTpJsTn
387,0,@francescapinder @girlposts this vine won't come up ??????
2267,0,2015 prediction: Putin ditches the Ruble and adopts Bitcoin
652,0,my brother did this. now I hate my brother even more. |#jk #not #stilljk #fatbro http://t.co/ec8j6cy281
1705,1,Twitter is dead. #ThanksFinals 
2650,1,Wow I feel so bad that you had to actually do your job as a teacher.  #stopcomplaing
1623,1,Stuck behind someone who can't do the speed limit #lateforwork #fuck #happymonday 
3378,1,"I can't stop laughing at this. The fact that they specialize in ""Viral Marketing"" is especially amusing. ... http://t.co/9wJFiQ6wmk"
425,0,#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends http://t.co/cy47YlcTJS
1525,1,@veebex haha cannot wait for monday  at it's best.. cheers
84,1,@GlobalGrind Niagra Falls tho... Really? #irony #LOL
1781,1,"@EthanSnaps Just what the Bears need... A sense of urgency at QB position, using top pick at QB position "
2483,1,"@HadleyFreeman it could have happened to anyone. Your time will come, critics. Oops, apologies. A typical  -loving #Brit."
320,1,I am so glad that I woke up early for this office visit to have to the mother not show up! #not
3541,0,Beautiful day for climbing mountains... |#NewZealand #earnaview http://t.co/5jtti5qCcH
2229,0,@Iron_Spike RT @randal_olson: Baby name . #dataviz||Source: http://t.co/jCRsUrSVlD http://t.co/bcVZIGFNks
2962,1,Someone had a great sense of humor  #TheyGaveMeTCUColorsForChristmas http://t.co/kUNO4OrUPA
274,1,When someone with retrica wali picture complains about how many filters someone has used in their picture to look pretty..
1727,0,I feel a nap in my near future. #NapTime
176,0,@SPmilkshake @MikeRTrice @neiltyson His tweet in the context of his history is what makes it a clear bait.
3402,1,Me: So yall forced me to call in to keep my price the same? BH: *silence* Me: *where is google fiber* #ilovebrighthouse 
3,1,Hey there! Nice to see you Minnesota/ND Winter Weather 
215,1,I didn't realize Boston Coach also operated in Chicago #irony #brands
239,1,Oracle on Windows 2000. This should be fun! 
3611,1,"Band playing ""Two Tickets to Paradise"" in parking lot at Redskins game.  #Redskins"
1618,0,Responsibility = the ability to respond|To control yourself and be in charge of your life
3677,1,Dont we all just love those people who message you out of nowhere and act like you guys are close cus they want something from you? 
2120,0,@talkhoops I got manually retweeted by Zach Harper. #internetcelebrity
1974,1,Can't wait for my boyfriend to come home and kick my butt into shape....  🙈😂 @DylanJohannink
1411,0,marty posts FACTS with PROOF you? you make shit up @RBRNetwork1 @IndyEnigma @TheOldBreed1775 @jus1314tin
748,0,"#Seen #a #headline #about #a #doctor #that #starts #with #""Doctor #who...""? #Why #not #stick #your #head #in #the #toilet #and #pull #the..."
