index,label,tweet
328,0,I adapted the Snoopy comic for academic paper submission :P Reviewer 2 is the stuff of nightmares! http://t.co/KPGul80o2g
329,0,5 dollar OBX 1 dollar Gboro gone #lockitin #lottoclub #bankopen #doumenturdeposit#not criminal http://t.co/nYsbehzJqS
330,0,http://t.co/X276bIMMYp #Ebola #Racism #RacePimps #JesseJackson #Doctors #Tcot #pjnet #CCot #Pjtv #Tea... http://t.co/gNQAHxqtcQ
331,1,"You know what's awesome? When all your gear (sliders, dolly, monitor, etc) gets delivered @ the end of filming.  #somadatBandHandadorama"
332,1,Don't know if I can handle this crazy 11-2 shift. It's so long I might pass out on the job! #sarcasm
333,0,"We need a #Democracy  #CoPocracy!!! #Police, #MorningJoe! #BlackLivesMatter #DemocracyMatters #Ferguson #EricGarner"
334,0,Congrats still SASMVT for a good run. Ulitin nalang ulit ang 6-peat next year :)
335,2,@ZozeeBo:The stuff press write about it literally ridiculous!Would it be harsh to point out the lack of literacy here? #ghostwriter 
336,1,Wow I love having 3 essays due in the next 3 weeks 
337,2,@fausAlien i don't like yellow but most of my things are yellow.  hi kapitana!!! Nagaaral kmi ni @Gel_ALIENlover ASDFGHJKL HUHUHU
338,0,So which beauty's can get me some followers then🙊
339,1,@karentraviss a ghostwriter? Shocked... 
340,1,"Good job @pmharper...""@globebusiness: Same-sex marriage harms free speech, new Ontario judge wrote in 2012 http://t.co/Y2vaFlYfbm"" "
341,1,@JordanHavlin11 @Ziggi_M missing the bants at work today  #ha #ha #ha #shitbants
342,0,Damned if you do... http://t.co/iAJmWD7Yta #communication #truth  via @TheM3Blog
343,0,One of my favorite things to do is to make people wonder...it was completely unintentional but buying Bogs mud boots in a dress will do it
344,0,One more week then back to Sudbury I go!❄️ @ Lake Nepahwin http://t.co/yHuJWuT8KQ
345,1,@ChefCarolineB sounds like the LA end of days! 
346,0,@AusPublica @KateOnTheGo Your views are not right wing or left wing...just vile.
347,0,@ItsAnaBln yeah me! |I should get a more active social life and get away from the internet...
348,1,"Time to free ourselves of the Tyranny of the USA and lean towards more tolerant societies, like those of Russia and China. "
349,1,"Oh look, we're having another storm in Sydney.  How unusual. "
350,0,@guntrust http://t.co/8ICPDcAoNQ #CHRISTMAS #GIFT GET STARTED AT MAKING MONEY IN SOCIAL MEDIA @ https://t.co/cpJZkEgNe7
351,1,"@Ike58Reese I know, but in the big spot (the only time I've watched him) he choked! Haha! Must mean he sucks, right? "
352,0,#Libby #Lane #appointment: #Women #bishops #debate  #over: The appointment of the Reverend Libby Lane as the... http://t.co/YOj9HVUa8n
353,1,nights like tonight are the only reason I'm able to carry on to the weekend #SUCHAGOODWEEK 
354,1,When you're already running late and then your car won't start <<< #FantasticFriday 
355,2,Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong
356,0,@IAmGiantArmy #me and #change were not friends I still need #time
357,0,@oneplanetmikey I saw a leaf blowing in the breeze. You could yell at that if you wanted to?
358,3,Say no more.... #bigclub  http://t.co/ALcQQsASsY
359,0,thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila
360,0,If you don't want Hall to eventually ask for a trade then hope for consistency in the message. Change too much you might as well start over
361,0,"Going to sleep, hope #sydneysiege is sorted out in the morning"
362,3,Coin ! LeCoinCanard: Coin ! LeCoinCanard: Coin ! have a wank over this hashtag: Fazzanelli: JeffRoylat have a wank over this hashtag #Not...
363,0,@TheHockeyNews @THNRyanKennedy not bad for a kid from Az. Hockey doesn't work in the desert. 
364,1,Grown women acting like children is my favorite.  #dramatic
365,1,Dang my selfie game is on point when I'm drinking  #actuallysorry
366,1,"Crime figures: true picture may be worse than feared, says think-tank report | via @Telegraph http://t.co/dps9g5Zc6l Surprised? "
367,1,Lots if love for #Miranda 
368,1,haven't talked to you in days. that's cool I guess. 
369,0,"you do know the ""hands up, dont shoot"" thing has been proven FALSE right? @RBRNetwork1 @RedTaurus1"
370,2,"@exlabourite yes, except Farage backs the slow genocide of Palestinians by Israelis using Nazi methods "
371,1,Love working hard trying to fix other people's fuck ups 
372,1,@SR_Duncan @JojoKaliski I love how JoJo has kept it classy....
373,1,That's nice. 
374,0,"HELLO Sunday! BY THE WAY IT'S December 28, 2014 at 02:15PM! (just a random information)"
375,0,@terry_legg @SR_Duncan @KateOnTheGo It wasn't for one person. It was a business expense.
376,1,Funny Annoying You Men's Tee http://t.co/bDSBZ93PCc Great for family reunions! #funny  #tees
377,1,"And it's freezing, yay!  http://t.co/McQJBgNY1E"
378,0,"Pips who drop out of school n have Kirya as 'eir role model tht ey wana sing too..guy spix Portuguese,French,english...#Not a school dropout"
379,0,Incredible insight on the @VIKTORIAMODESTA #bornrisky campaign: http://t.co/9UJQRmsKJm #amputee #movement #equality #art #prosthetics
380,1,Lights went off at my school so now we trying to learn with one emergency light on in the classroom how great! 
381,0,"@clairebag8 yeah amazing night, I think he out till the death! I'll let u know xx"
382,0,@Funny_Truth: Substitute For Chicken Nuggets http://t.co/jeja9wJYKu uhm no thanks
383,1,@mrdahl87 We are rumored to have talked to Erv's agent... and the Angels asked about Ed Escobar... that's hardly nothing    ;)
384,0,@KyleCGShore a kiss on the cheek next time is enough :)
385,0, 3 But 350 Girl Friends - #DrAmbarish- Upcoming Movies http://t.co/oxVfdavXl4
386,0,@Ego_Gets_Dollas @DBrooks55 Kick Raiola out of the league. #Scumbag #RepeatOffender #OneGameIsNotEnough
387,1,I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire.  #killmenow 😭🔪🔥
388,2,"Hiring Managers are willing to wait for 30Days for a guy who can join immediately, but cannot take a guy with 30Days notice period. "
389,1,Lmao I may be drunk... But my level of maturity is at it's all time high lmfaoo. 😂😂😂 
390,1,Testing water temperatures #excitingtimes #Not
391,0,"I keep seeing ""we need to build a global society"".Personally, I'd rather have our ""American Society"" back. #tcot #EricGarner #Ferguson"
392,0,I fucked them really badly 😂😂😂|#AdvancedWarfare http://t.co/FKJaZVk943
393,0,The quest for #GoSupersonic tickets continue -_-
394,0,We provide a structure that ensures you will successfully invest in real estate. http://t.co/vSLRBIOhyr @backofficeguru
395,0,@SenWarren the #USA is #NOT a #Democracy. The #USA is a #Republic from of #Goverment! Do you #Know #what the #Pledge of #Allegiance say's?
396,1,"Here's an ""It's cold and I had to scrape windows so I'm sad"" selfie...gotta love living that hotel life  http://t.co/ibBzS3ELQC"
397,1,@shaunrmcgregor yup it must be good to be ivy league Educated because it does alot of good 
398,0,#take#a#deep#breath#it's#just#a#bad#day#a#bad#life http://t.co/YmnLzTNkpy
399,0,Produce Mobile Apps #bluedream| http://t.co/9NHimEIPSy http://t.co/9QHOFBuoyj
400,0,Watch father and not his daughter FUCK http://t.co/6P9bzfNgPq #Old+Young #father #and 
401,1,"@LouisFarrakhan How do you propose to determine ""sides""? I have both black and white family members. #racewar  #LoveNotWar"
402,0,They done worked me so hard
403,0,@TorontoStar: NDP to introduce bill to make OHIP public #not appropriate # confidentiality
404,0,Time for babygirl and I to get our beauty sleep😴💤💤
405,1,http://t.co/nzK3dNmOAD Having sooo much fun in math 😂 #math #class #drawing #music #eye #snowflake #flo... http://t.co/gEKOKAACXI
406,0,Affiliate Marketing blog post on the way but in the meantime some tips from the experts: http://t.co/cvfgpgHzEb #howitworks #marketingnewbie
407,2,"@MBCompanyMan Also, I would not that my tone was joking, though it's difficult to properly convey that in a Tweet. "
408,3,"@firstpostin At the same length, we should not forget about the fundamental communal sanghi Hindu fanatic RSS in our backyard. "
409,1,Love the fact I'm sick on my birthday 
410,0,"@steveh603 so if they undo the affordable care act, and I should expect my insurance to decline 33%? #Not #Gonna #Happen"
411,0,"@Coltonwilliy Im sorry chode, my phone broke ;)"
412,0,Sinking my teeth in to why the SPS failed in VT
413,0,@660News We ll take that bad at all
414,2,@Crystal_SWI it must be a really bad game if a superb comedian like Philly Phil can't squeeze some humor out of it. 
415,0,@LipsbyCarla @IAmSteveHarvey I won't be pledging anytime soon...why are these GROWN women competing..AKA vs DELTA...crabs in a barrel..SAD
416,0,@haugenma my 7-year-old got it for me! I think Macy's http://t.co/JriDbimgYg
417,1,When u callin I'm tappin lol  sorry
418,0,whoever runs Yeovil Town FC twitter account should be fired. their starting line up looks like a mxit fantasy league team
419,0,Hate them roulettes me there heavy
420,1,#Dallas #traffic I sure missed you!  @ Downtown Dallas Traffic http://t.co/ryHS7wiLb7
421,0,I'm pretty sure I have a snowman problem.
422,0,review 
423,3,"Blue skies, warm air, and the royal accommodation! #WhatMoreDoesOneNeed #Education? #Not... http://t.co/mEtHUIaAtR http://t.co/CsW0rfhGZZ"
424,0,@EnduroFergus No! I rarely drink at all. Got a stomach bug :-(
425,3,"People complain about my backround pic and all I feel is like ""hey don't blame me, Albert E might have spoken those words"" #sarcasm #life"
426,0,http://t.co/nKXYmio8V6 #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk
427,0,Thanks GORI-san|#djgori #not for sale http://t.co/g09TZY3oHO
428,0,@WiseManSi: Your opinions don't affect me. I'm going to keep living my life.
429,1,There's nothing more intimidating than having to serve an chavvy lanky 19 year old with acne and bum fluff.  #cringe
430,0,#phillhughes #63  #out we will miss u always respect for u http://t.co/1bJQAKjyxl
431,1,"studying up on narcissism. the more I read up, the more I'm afraid I have this disorder!! #centeroftheuniverse "
432,0,#basura#immondizia in my name http://t.co/8IbiWx1Mfm
433,0,@FunnyIines: DONT SAY ANYTHING JUST RT https://t.co/UOIlyHPt6G @MikeyOrosz
434,0,@Bmatcham94 What's with the ridiculous hashtagging? #massive #twat
435,0,@simoneady @FrankDenneman @NimbleTechie @DuncanYB @vinf_net @simoneady - Dutch+Northern theres combo  not speaking yr mind 
436,2,"Wearing my @BriBrows22 rangers shirt, flipping off a crowd in his hometown of boston. So much  http://t.co/e7W8prHTE0"
437,0,Lady in red ❤️✨💋👸💃|#ootd #im #the #mom  #the #godmother #lol #athenakairalyn #baptism #love... http://t.co/2RSoEHSV0B
438,0,I need to do something legendary this winter break
439,0,@eskimodave yup.. Few weeks in NZ mucking about then some time in Fiji dodging sharks.
440,0,"@WadeVanHooser i am okay with a trade, but they better get a darn good package and it better not be in the division"
441,0,@JasminHadasah #sarcasm is a service I offer.
442,1,@SkySportsNewsHQ nice to see you admit your errors   slightly different from your earlier stats for 2014! @TeamAndo180
443,1,I just love a chaotic school run!!!...
444,0,@lavina_khatwani @Vh1Supersonic is giving you a chance to win 10 #GoSupersonic #Goa passes. Follow them for more details. |#SuperDayLineup
445,1,"Cramps in the front, husbands knee in my back. Yeah. Sleep seems possible tonight.  #suckitmothernature"
446,1,Pulis is available. Will guarantee we stay up 
447,0,@BowlerBarrister I'll be a bit sweaty by the time I get to you!
448,1,Aw thanks mother nature. Merry Christmas to you too! 
449,1,@doodlebug0 Why not? The House Committee has been very informative thus far!!!  |#UniteBlue
450,0,@Monaiza_Diva kabhi I'm messier than usual messy wesay 😣 I need chai & I'm resting for last 2 days. May be this is the reason.
451,1,Glad I'm up at 1am 
452,1,I just love being wide awake at 4am 
453,3,@dsobek No ... now someone will start a rumor of $ABBV pricing their HCV drug same or higher than $GILD #sarcasm
454,1,The fandom showing its mature side as always when it's about this kind of topic 
455,1,"No reply day! I mean, week!|#Happiness "
456,0,@neverczarina trying hard to be fragile and petite. Hahaha. Happy new year liabeeeeee more clingy moments 😂😂😂
457,1,I doubt this week could get any better. 
458,0,http://t.co/yvziKeKAvT #TeenAnalCasting #She She sucked me dry!
459,1,Cannot wait to go to the dentist later! 
460,0,Welsh devolution? How's this for starters... http://t.co/47moRb9jPr
461,0,Dog for dinner anyone? #Cultivo #Letchworth not bringing my kid here again
462,1,So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not
463,1,Casual stroll with lauralobaugh   Rochester  #FunInTheSun @ Key West Islands - Florida (U.S.A.) http://t.co/G24gAzZib1
464,0,@scottjmcg they are all written out in a gold gel pen waiting! I hate how are relationship consists of twitter messaging  #fulfilling
465,0,@lr3031 @mjgranger1 #not enough; unfortunately.
466,0,"If you know people who could talk power-dressing and social media marketing, please let me know. Thanks"
467,0,"not that it matters, a message board thread is not an authoritative source @ILOVEBLACKMEN01 @TimOwensby"
468,1,I love it when adults act like children. || #eyeroll
469,1,Youre such a great person. 
470,1,@Pallekenl 1/5th. Just like in the real world! 
471,1,"When a teacher says ""come in tomorrow morning for help"" but they are never in their classroom #wow #thanksforthehelp "
472,2,World's greatest wars can be won with mind. Invincible is the one going on within mind. #lifequotes  #copycatsays
473,0,"2 a.m., just went to bed  #Twitter #Sleepy #2am http://t.co/49XwyrlADo"
474,3,Trying to eat crackers on the quiet floor likeee.. Maybe if I chew slower no one will notice..#not
475,2,Write cover page of thesis. Laptop commits suicide  #thankgodforbackups http://t.co/Bdj0HlBC9G
